Date,Size,Value,Growth,Momentum,Quality,LowVolatility
2005-10-20,0.94930753,1.01980978,1.06958430,1.07268744,1.03509923,0.98434048
2005-10-21,0.94679343,1.02254548,1.07153378,1.07501204,1.03650353,0.97800136
2005-10-24,0.94354606,1.02386422,1.07443786,1.07967691,1.03807942,0.97217277
2005-10-25,0.94582381,1.02751699,1.07414241,1.07755030,1.04117462,0.97507889
2005-10-26,0.94509808,1.02480428,1.06165240,1.05349688,1.03877276,0.97507231
2005-10-27,0.94645552,1.02589537,1.05456014,1.05307415,1.03425057,0.98107296
2005-10-28,0.94788053,1.02526110,1.04715343,1.05043987,1.03573449,0.98169047
2005-10-31,0.94578327,1.02075645,1.05400726,1.06407971,1.03316604,0.97583015
2005-11-01,0.94785819,1.02741787,1.06198656,1.06494297,1.03547005,0.97531088
2005-11-02,0.94724216,1.02806407,1.06532475,1.07328985,1.03563612,0.97141659
2005-11-03,0.94804112,1.03055697,1.06203841,1.07192225,1.03262680,0.96314851
2005-11-04,0.94789040,1.03161143,1.05799906,1.06412434,1.02433286,0.96344859
2005-11-07,0.94738175,1.03294964,1.05233409,1.05551923,1.02053930,0.96186778
2005-11-08,0.94891944,1.03664617,1.05483897,1.05844636,1.01815687,0.96055209
2005-11-09,0.95013282,1.03258325,1.05088194,1.06009499,1.02193327,0.96417216
2005-11-10,0.94661568,1.02915276,1.05095183,1.05937529,1.01238554,0.96792995
2005-11-11,0.94566417,1.03343689,1.05505956,1.06364847,1.01521809,0.96522563
2005-11-14,0.94516028,1.03448323,1.04443170,1.06160353,1.01111548,0.96201560
2005-11-15,0.94882232,1.03072254,1.05420822,1.07038690,1.02072402,0.96410509
2005-11-16,0.95026817,1.02796229,1.05802243,1.07755940,1.02037833,0.95801587
2005-11-17,0.94619919,1.02763963,1.05887910,1.08512812,1.01863440,0.95332106
2005-11-18,0.94755171,1.02107581,1.05849073,1.08731862,1.01645871,0.95473960
2005-11-21,0.94667602,1.01925790,1.05399822,1.08710546,1.01287688,0.95154162
2005-11-22,0.94150176,1.01837669,1.05317948,1.08802813,1.01124436,0.94819485
2005-11-23,0.94279945,1.02505702,1.05497500,1.08550178,1.00911567,0.95140307
2005-11-24,0.94279945,1.02505702,1.05497500,1.08550178,1.00911567,0.95140307
2005-11-25,0.94247667,1.02442639,1.05824779,1.08949953,1.00998512,0.95342842
2005-11-28,0.94349484,1.02632215,1.05961092,1.09129011,1.00828747,0.95773451
2005-11-29,0.94122283,1.02826689,1.05307129,1.08620682,0.99800479,0.95862291
2005-11-30,0.94017307,1.02670742,1.05416811,1.09140589,1.00214113,0.95425723
2005-12-01,0.93578244,1.02413349,1.05701254,1.09899485,1.00152055,0.94901006
2005-12-02,0.93613401,1.02504334,1.06871538,1.10190784,1.00742730,0.94936247
2005-12-05,0.93794553,1.02927889,1.07005365,1.09981144,1.00769819,0.95164269
2005-12-06,0.93579256,1.03183377,1.07824239,1.10494171,1.01085908,0.94757905
2005-12-07,0.93501708,1.03445392,1.08063250,1.10180115,1.01055743,0.94651365
2005-12-08,0.93681476,1.03050555,1.07689169,1.10094778,1.01019028,0.94512345
2005-12-09,0.93234974,1.02748494,1.07396401,1.10342613,1.00447798,0.94199134
2005-12-12,0.93460976,1.02672169,1.07441885,1.10416124,1.00735809,0.94026418
2005-12-13,0.94129365,1.02652332,1.06847862,1.10809616,1.00242117,0.94787896
2005-12-14,0.94503529,1.02995296,1.06328642,1.10312768,1.00059358,0.95137986
2005-12-15,0.94263033,1.02774899,1.06761718,1.09950600,1.00132275,0.95267788
2005-12-16,0.93995891,1.02216517,1.07825676,1.09783457,1.01625806,0.95563739
2005-12-19,0.95041886,1.02075676,1.07844131,1.09485623,1.01663762,0.96836380
2005-12-20,0.94829136,1.02084070,1.07752888,1.09980871,1.01219309,0.96433386
2005-12-21,0.94658268,1.01980992,1.07805225,1.09925746,1.00884718,0.96280015
2005-12-22,0.94371618,1.01802751,1.07837903,1.09985022,1.00887812,0.96265589
2005-12-23,0.94280069,1.01917207,1.07729954,1.09543745,1.00834206,0.96210774
2005-12-26,0.94280069,1.01917207,1.07729954,1.09543745,1.00834206,0.96210774
2005-12-27,0.94080956,1.01884248,1.07941347,1.10080501,1.00849335,0.96434015
2005-12-28,0.94060136,1.01917672,1.07710491,1.10188966,1.01041818,0.96059418
2005-12-29,0.94021644,1.02061345,1.07352960,1.09843657,1.00770262,0.96141058
2005-12-30,0.94092170,1.02080990,1.07412734,1.09388456,1.00737173,0.96100040
2006-01-02,0.94092170,1.02080990,1.07412734,1.09388456,1.00737173,0.96100040
2006-01-03,0.94525537,1.02507739,1.07979038,1.09631391,1.01798249,0.95904355
2006-01-04,0.94586900,1.01741112,1.07741798,1.10146114,1.01653726,0.95484217
2006-01-05,0.94250420,1.01629564,1.07943195,1.10353265,1.01587163,0.95291814
2006-01-06,0.93983882,1.01520211,1.08699007,1.10813187,1.02022760,0.94706316
2006-01-09,0.93843755,1.01570609,1.08576618,1.10514716,1.02336079,0.94619899
2006-01-10,0.93831521,1.02077821,1.08839570,1.10861997,1.02742847,0.94614238
2006-01-11,0.93993056,1.02379089,1.09438771,1.11361474,1.03289058,0.94482459
2006-01-12,0.93743266,1.02359197,1.10012057,1.11427091,1.03457586,0.94220838
2006-01-13,0.93939194,1.02365318,1.09869586,1.10538271,1.03039115,0.94065988
2006-01-16,0.93939194,1.02365318,1.09869586,1.10538271,1.03039115,0.94065988
2006-01-17,0.93989577,1.02661556,1.10173306,1.10623395,1.03616628,0.93697892
2006-01-18,0.94036907,1.03119503,1.10462250,1.10692971,1.04136286,0.94094593
2006-01-19,0.94257975,1.03426165,1.09896528,1.10885254,1.04556685,0.93674876
2006-01-20,0.94368211,1.03903117,1.09264315,1.10237420,1.03942679,0.93552579
2006-01-23,0.94644829,1.03611788,1.08777031,1.10097694,1.04102385,0.93615473
2006-01-24,0.94054648,1.03444973,1.08908213,1.10315630,1.04215537,0.93421668
2006-01-25,0.94311524,1.02574826,1.09380810,1.09575979,1.04247604,0.93893843
2006-01-26,0.94071831,1.01553799,1.09060527,1.09780560,1.04098865,0.93923633
2006-01-27,0.94590516,1.01220961,1.08885951,1.09813883,1.04301568,0.94079311
2006-01-30,0.94838167,1.01481559,1.08733179,1.09634454,1.04005473,0.93777549
2006-01-31,0.94576143,1.01443970,1.08897033,1.10050789,1.03860896,0.93723466
2006-02-01,0.94394131,1.00998720,1.08447612,1.10115533,1.03634143,0.93691662
2006-02-02,0.94844007,1.01154019,1.07477872,1.09230358,1.03528205,0.94153871
2006-02-03,0.94386573,1.01216512,1.06141349,1.08784031,1.03634747,0.94024609
2006-02-06,0.94308622,1.01569870,1.05311411,1.08019112,1.04030760,0.93596502
2006-02-07,0.94395448,1.02648908,1.05758230,1.07967769,1.03631320,0.94131062
2006-02-08,0.94870386,1.02715557,1.06197670,1.08095913,1.03644495,0.94112478
2006-02-09,0.94809450,1.02538600,1.05185038,1.07237797,1.03086861,0.94327253
2006-02-10,0.94234930,1.02162378,1.06016455,1.07825132,1.02973274,0.94323838
2006-02-13,0.94243594,1.02459681,1.05403874,1.07199526,1.03312371,0.94161263
2006-02-14,0.93857378,1.02249520,1.05750908,1.07839471,1.03177684,0.94288064
2006-02-15,0.94039903,1.02279717,1.06261181,1.08339334,1.03199868,0.94471977
2006-02-16,0.93790242,1.02158473,1.06236302,1.09266504,1.03810643,0.94277591
2006-02-17,0.94046692,1.02408168,1.05975024,1.09054910,1.04162492,0.94351223
2006-02-20,0.94046692,1.02408168,1.05975024,1.09054910,1.04162492,0.94351223
2006-02-21,0.94252469,1.02812553,1.05712829,1.08563819,1.04462717,0.94444865
2006-02-22,0.94045033,1.02381797,1.05979088,1.09359084,1.03683885,0.94449489
2006-02-23,0.94150406,1.02512317,1.06084752,1.09431379,1.03623035,0.94773495
2006-02-24,0.94384364,1.02659654,1.06202705,1.09187995,1.03661673,0.94776881
2006-02-27,0.94224513,1.02653937,1.06426817,1.09256247,1.04266096,0.94768586
2006-02-28,0.94241767,1.02921121,1.06571632,1.08814600,1.04401101,0.94902453
2006-03-01,0.94075627,1.02643386,1.06971726,1.08985179,1.04669533,0.94583671
2006-03-02,0.93921489,1.02428985,1.06811902,1.08976318,1.04511505,0.94230021
2006-03-03,0.94207739,1.02460168,1.07084340,1.08934624,1.04825709,0.94394259
2006-03-06,0.94321025,1.02280631,1.06891177,1.08734530,1.04948551,0.95085775
2006-03-07,0.94837814,1.02621292,1.06854458,1.08626722,1.04641346,0.95748567
2006-03-08,0.94928441,1.02406720,1.06356418,1.08320187,1.04414757,0.96064999
2006-03-09,0.94831726,1.02062847,1.05412631,1.07822917,1.04358646,0.96222162
2006-03-10,0.94543572,1.01883640,1.05060410,1.06925602,1.03972964,0.96210919
2006-03-13,0.94510760,1.02336520,1.05795031,1.07225688,1.04518458,0.95974514
2006-03-14,0.93924536,1.02297128,1.06398069,1.07684776,1.04731045,0.95101403
2006-03-15,0.93679011,1.02380201,1.05965297,1.07253289,1.04510828,0.94713550
2006-03-16,0.94147548,1.03059496,1.05252152,1.06298577,1.04015463,0.94777416
2006-03-17,0.94162973,1.02663388,1.05172075,1.06523137,1.03955345,0.94930687
2006-03-20,0.94644704,1.02602819,1.05217729,1.06368291,1.03826721,0.95531948
2006-03-21,0.94999551,1.02778366,1.04737995,1.06665545,1.04808070,0.95843541
2006-03-22,0.94749612,1.02597996,1.04222693,1.06142758,1.04263096,0.95649425
2006-03-23,0.94690213,1.02627782,1.03828453,1.05738731,1.04515828,0.95347850
2006-03-24,0.94692077,1.02573613,1.03839296,1.06006383,1.04878608,0.95346114
2006-03-27,0.94616028,1.02522108,1.03843361,1.05769476,1.04856814,0.95078798
2006-03-28,0.94324240,1.02450172,1.03471979,1.05960653,1.05115628,0.94798621
2006-03-29,0.93915221,1.02310224,1.04248931,1.07610448,1.05261686,0.94253659
2006-03-30,0.93869575,1.02106903,1.04384117,1.07722420,1.04968825,0.94198080
2006-03-31,0.93893545,1.02181820,1.04147114,1.07591005,1.04860078,0.94317356
2006-04-03,0.93923385,1.02120948,1.04334669,1.07893757,1.04752766,0.94451889
2006-04-04,0.93675983,1.01589013,1.04073348,1.08144273,1.04012621,0.94281084
2006-04-05,0.93535941,1.01208340,1.05478096,1.08938262,1.04836763,0.93863892
2006-04-06,0.93147309,1.01005028,1.06927040,1.09978352,1.05286115,0.93687225
2006-04-07,0.92996263,1.01009410,1.06804061,1.10435586,1.04977726,0.93735913
2006-04-10,0.93021465,1.00846665,1.06668229,1.10190689,1.05145353,0.93715335
2006-04-11,0.93333859,1.00929888,1.06866077,1.10077333,1.05523535,0.94017011
2006-04-12,0.93392018,1.00793359,1.06301453,1.10151351,1.05016186,0.94091487
2006-04-13,0.93484764,1.00927234,1.06556807,1.09913754,1.05064887,0.94122699
2006-04-14,0.93484764,1.00927234,1.06556807,1.09913754,1.05064887,0.94122699
2006-04-17,0.93327478,1.00628393,1.05936161,1.09401769,1.04808509,0.93829004
2006-04-18,0.93113034,1.00262704,1.06392056,1.09023380,1.05037687,0.93298678
2006-04-19,0.92917271,1.00004898,1.06065544,1.08652738,1.04875120,0.93183872
2006-04-20,0.92791855,1.00031965,1.06007749,1.08774208,1.04480591,0.92936262
2006-04-21,0.92839499,1.00194702,1.05882949,1.07801947,1.04511150,0.93002530
2006-04-24,0.92793300,1.00144742,1.05239371,1.07952842,1.03931459,0.93221241
2006-04-25,0.93247652,1.00586240,1.06083878,1.08569858,1.04275460,0.93587246
2006-04-26,0.93596079,1.00785893,1.06759475,1.09431601,1.04650617,0.94003756
2006-04-27,0.93925504,1.00686362,1.08170157,1.11112741,1.04700461,0.94918737
2006-04-28,0.93317733,0.99351991,1.08844309,1.11300574,1.05367599,0.94428802
2006-05-01,0.93592042,0.99968371,1.07979141,1.11286266,1.05519118,0.94283673
2006-05-02,0.93674224,0.99668976,1.08210465,1.11750668,1.05987194,0.93804297
2006-05-03,0.93274211,0.99219656,1.07187358,1.11252449,1.06014358,0.93398415
2006-05-04,0.93244982,0.99032556,1.07726960,1.11649063,1.05914330,0.93540145
2006-05-05,0.93154525,0.99001024,1.07498609,1.12024435,1.05735130,0.93642183
2006-05-08,0.93201480,0.99009966,1.07236419,1.11339290,1.05892374,0.93641192
2006-05-09,0.93138396,0.99157518,1.07169557,1.10714360,1.05673111,0.93408236
2006-05-10,0.92786780,0.99263051,1.06763003,1.10385507,1.05190336,0.93494928
2006-05-11,0.92805241,0.99448802,1.06468729,1.09158198,1.05320701,0.93800522
2006-05-12,0.93081798,0.99676597,1.06562863,1.08496251,1.05823783,0.94232186
2006-05-15,0.93743174,0.99962283,1.06853769,1.08450948,1.06643560,0.95191330
2006-05-16,0.93920329,0.99739118,1.06542823,1.07811696,1.06262461,0.95424975
2006-05-17,0.93932397,0.99911519,1.06329782,1.07569196,1.06857074,0.95798884
2006-05-18,0.94236530,1.00621778,1.06372981,1.06619415,1.06722777,0.95833130
2006-05-19,0.93963704,0.99893391,1.07195215,1.07526563,1.06919664,0.95284186
2006-05-22,0.94353410,1.00101944,1.07227362,1.06577340,1.06973386,0.95925507
2006-05-23,0.94638266,1.00835929,1.06575051,1.06427133,1.07353348,0.96308131
2006-05-24,0.95126197,1.01077873,1.07236193,1.06467105,1.07539099,0.97056095
2006-05-25,0.95029679,1.01103537,1.07322294,1.06178015,1.07472289,0.96684204
2006-05-26,0.94766988,1.01043337,1.06917677,1.05785424,1.07070063,0.96613074
2006-05-29,0.94766988,1.01043337,1.06917677,1.05785424,1.07070063,0.96613074
2006-05-30,0.94406019,1.00781351,1.06350025,1.05049724,1.06649016,0.96680385
2006-05-31,0.93688229,1.00311679,1.05549520,1.04237124,1.06123195,0.95954595
2006-06-01,0.93586501,0.99735528,1.06381736,1.05253598,1.06237268,0.95641928
2006-06-02,0.93532469,0.99482110,1.06213668,1.04903794,1.06233023,0.95519462
2006-06-05,0.93716034,0.99781145,1.06128714,1.04781967,1.06206922,0.95989358
2006-06-06,0.93775619,0.99823644,1.06478706,1.04637923,1.06666375,0.96075550
2006-06-07,0.93980456,1.00017119,1.06320628,1.04266206,1.06461165,0.96861780
2006-06-08,0.94462959,1.00603162,1.06555380,1.03832418,1.07066866,0.97342270
2006-06-09,0.94319570,1.00494450,1.06589463,1.03639662,1.06875062,0.97455584
2006-06-12,0.94688700,1.01120849,1.07104808,1.02883917,1.07132898,0.98237696
2006-06-13,0.94567822,1.01855377,1.07897065,1.02831545,1.07584031,0.97975479
2006-06-14,0.94607672,1.02131929,1.07475108,1.02434023,1.07878881,0.97772942
2006-06-15,0.94156638,1.01276168,1.07604748,1.03629210,1.07503056,0.96649492
2006-06-16,0.94058692,1.01238596,1.07311905,1.03051711,1.07387960,0.97008944
2006-06-19,0.94420246,1.01630197,1.07360938,1.02742603,1.07312060,0.97782464
2006-06-20,0.94657739,1.01637896,1.07748755,1.03273743,1.07340572,0.98140023
2006-06-21,0.94593317,1.01290237,1.08256038,1.03527395,1.06883763,0.97882541
2006-06-22,0.94594754,1.01563154,1.09019304,1.03905561,1.07509646,0.98193439
2006-06-23,0.94283667,1.01235532,1.08763268,1.03435238,1.07261473,0.97684020
2006-06-26,0.94329418,1.01432945,1.08785951,1.03695472,1.07135205,0.97493920
2006-06-27,0.94638716,1.01698328,1.08430243,1.02530325,1.07253727,0.97570781
2006-06-28,0.94806054,1.01206117,1.08623050,1.02994735,1.06881511,0.97436662
2006-06-29,0.94654724,1.00745703,1.09196918,1.04035749,1.06830441,0.97104939
2006-06-30,0.93864012,1.00449581,1.08915874,1.03690273,1.06597904,0.96872057
2006-07-03,0.94103953,1.01102079,1.08987776,1.03804995,1.06679117,0.96526618
2006-07-04,0.94103953,1.01102079,1.08987776,1.03804995,1.06679117,0.96526618
2006-07-05,0.94623551,1.01310981,1.08487445,1.04005875,1.07184483,0.96660241
2006-07-06,0.94782681,1.01476895,1.07650951,1.03761242,1.07010929,0.96621614
2006-07-07,0.94986505,1.02069537,1.07766919,1.04473653,1.06918671,0.97176599
2006-07-10,0.95458547,1.02256166,1.07165963,1.04278031,1.06960498,0.97625888
2006-07-11,0.95128220,1.02120471,1.07498951,1.04703237,1.07377230,0.97426161
2006-07-12,0.95101950,1.02137341,1.06512654,1.04766871,1.07322172,0.97728678
2006-07-13,0.95393635,1.02827623,1.06534009,1.04710677,1.07884145,0.98565544
2006-07-14,0.95586228,1.03602076,1.06174782,1.04754869,1.08281119,0.98522073
2006-07-17,0.95456198,1.03671244,1.07061845,1.05565359,1.08942111,0.99020839
2006-07-18,0.95713394,1.04013944,1.06945790,1.05803090,1.10156231,0.99116483
2006-07-19,0.96251588,1.04574994,1.07343697,1.06602445,1.09643243,0.98839412
2006-07-20,0.96725946,1.05000834,1.08905736,1.06902353,1.10164071,0.99795534
2006-07-21,0.97718727,1.06234553,1.08761972,1.07042362,1.09667809,1.00726378
2006-07-24,0.97878493,1.05616386,1.08743050,1.06759325,1.10723626,0.99735911
2006-07-25,0.97807213,1.05302685,1.08311569,1.06986924,1.10542266,0.99136383
2006-07-26,0.97994567,1.05712253,1.05592297,1.06666296,1.11066786,0.99132431
2006-07-27,0.98451914,1.05493187,1.05930482,1.07111118,1.11955093,0.99057812
2006-07-28,0.98138244,1.05317633,1.06379047,1.07090461,1.12636221,0.98975319
2006-07-31,0.98058355,1.05123191,1.07172240,1.07245613,1.12514702,0.98861004
2006-08-01,0.98459799,1.05436098,1.06766955,1.07285612,1.12404529,0.99144517
2006-08-02,0.98551617,1.05592077,1.08072265,1.07117922,1.12930433,0.99209118
2006-08-03,0.98577772,1.05595553,1.08207763,1.06879324,1.13266402,0.99349145
2006-08-04,0.99021272,1.05749474,1.08113770,1.06906311,1.13372605,0.99861779
2006-08-07,0.99515236,1.06094710,1.08206935,1.07023212,1.13665994,0.99593381
2006-08-08,0.99950801,1.06424333,1.07963602,1.07148767,1.14492907,0.99887634
2006-08-09,1.00094966,1.06463188,1.09223598,1.06815070,1.14609722,0.99569516
2006-08-10,0.99948567,1.06069464,1.09247848,1.07063863,1.14365380,0.99415849
2006-08-11,1.00294571,1.06534725,1.09308437,1.07345857,1.14295298,0.99846784
2006-08-14,1.00146251,1.06358553,1.10201120,1.07765066,1.14292375,1.00030503
2006-08-15,0.99463082,1.06056178,1.11168902,1.07655388,1.14577462,0.99230103
2006-08-16,0.98728216,1.05031857,1.10818776,1.06798826,1.14608281,0.98480455
2006-08-17,0.98815768,1.05122847,1.11121059,1.07139368,1.14526128,0.97852953
2006-08-18,0.99443486,1.05622817,1.11238375,1.07028184,1.14652264,0.97724173
2006-08-21,0.99717880,1.06205251,1.10333747,1.06971681,1.14268489,0.98121871
2006-08-22,0.99558131,1.05691026,1.10717150,1.06627927,1.14415084,0.98145724
2006-08-23,0.99751099,1.05843326,1.10344889,1.06380875,1.14726306,0.98419265
2006-08-24,1.00176674,1.06212700,1.10181153,1.06218788,1.15468980,0.98672168
2006-08-25,1.00158174,1.06048956,1.10230798,1.06078441,1.15213601,0.98630650
2006-08-28,0.99935106,1.05886776,1.10158900,1.06103178,1.15618771,0.98719783
2006-08-29,0.99608227,1.05710063,1.09777997,1.05528081,1.16244899,0.99127594
2006-08-30,0.99442005,1.05540878,1.09478797,1.04880918,1.16186866,0.98912953
2006-08-31,0.99125734,1.05332827,1.09950865,1.04809387,1.15602589,0.99210761
2006-09-01,0.99191811,1.04990337,1.10189423,1.04471224,1.15216383,0.99043891
2006-09-04,0.99191811,1.04990337,1.10189423,1.04471224,1.15216383,0.99043891
2006-09-05,0.99128177,1.05314210,1.11214595,1.04939140,1.15364107,0.98748649
2006-09-06,0.99534788,1.05756035,1.10716507,1.05292028,1.14966865,0.99412482
2006-09-07,0.99718311,1.06272925,1.10720790,1.05718137,1.15477766,0.99564209
2006-09-08,0.99413871,1.05803845,1.11096977,1.05666079,1.15344858,0.99935995
2006-09-11,0.99255496,1.05588739,1.10757746,1.05543626,1.14534260,1.00285981
2006-09-12,0.98573415,1.04856888,1.11128740,1.05226113,1.14367055,0.99808752
2006-09-13,0.98394686,1.04754358,1.11454436,1.05331307,1.14166877,0.99176764
2006-09-14,0.98631197,1.05009495,1.11585620,1.05540585,1.13819575,0.99362073
2006-09-15,0.98464900,1.04928152,1.12782429,1.05540172,1.13824768,0.99243603
2006-09-18,0.98804779,1.05024132,1.12675483,1.05004698,1.14682737,0.98789481
2006-09-19,0.99037508,1.05088939,1.12999585,1.05726233,1.14337827,0.99345241
2006-09-20,0.98756542,1.06079396,1.13477506,1.07018420,1.14176977,0.99443981
2006-09-21,0.99188515,1.06756268,1.12754491,1.07225564,1.15026449,0.99663376
2006-09-22,0.99287755,1.07152738,1.12652641,1.06456263,1.14679627,1.00243629
2006-09-25,0.99056446,1.07080873,1.14145435,1.06994046,1.14973561,1.00225144
2006-09-26,0.99231156,1.07488651,1.14278925,1.06957384,1.14786925,1.00178264
