Date,Size,Value,Growth,Momentum,Quality,LowVolatility
2005-12-29,-0.0033897475,-0.0015708230,-0.0062998824,-0.0061143022,-0.0056680850,-0.0021306280
2005-12-30,-0.0041366155,-0.0046942390,-0.0043299264,-0.0090308081,-0.0052150733,-0.0053133654
2006-01-02,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2006-01-03,0.0210362475,0.0206109733,0.0217027021,0.0186513243,0.0269635846,0.0143942121
2006-01-04,0.0043219303,-0.0038059644,0.0014756707,0.0083677970,0.0022530571,-0.0007080387
2006-01-05,-0.0035416675,-0.0010806765,0.0018849615,0.0018963951,-0.0006390947,-0.0019993140
2006-01-06,0.0065714653,0.0083234419,0.0164013773,0.0135671706,0.0136873537,0.0032551766
2006-01-09,0.0021653403,0.0041527418,0.0025303619,0.0009628424,0.0067273850,0.0027438351
2006-01-10,-0.0004869134,0.0046371418,0.0020652685,0.0027858545,0.0036182735,-0.0004163774
2006-01-11,0.0052030062,0.0064328067,0.0089868175,0.0079868456,0.0087977534,0.0020886525
2006-01-12,-0.0089317896,-0.0064685392,-0.0010358320,-0.0056850187,-0.0046426332,-0.0090432334
2006-01-13,0.0032875147,0.0012572532,-0.0000975900,-0.0067792367,-0.0028474011,-0.0004460212
2006-01-16,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2006-01-17,-0.0030905765,-0.0007329674,-0.0008625323,-0.0028568196,0.0019778903,-0.0075400698
2006-01-18,-0.0033937582,0.0005634176,-0.0012747030,-0.0032683855,0.0011178734,0.0003364946
2006-01-19,0.0079145501,0.0085375333,0.0004422808,0.0073007696,0.0096006914,0.0011031010
2006-01-20,-0.0171567618,-0.0137147546,-0.0240790770,-0.0241686578,-0.0241987465,-0.0196318295
2006-01-23,0.0047782864,-0.0009568385,-0.0026126572,0.0005795232,0.0033835001,0.0025193118
2006-01-24,-0.0038382554,0.0007874940,0.0036034601,0.0043769709,0.0034844265,0.0003272736
2006-01-25,0.0010182233,-0.0101245913,0.0026265012,-0.0084177754,-0.0014052094,0.0033413176
2006-01-26,0.0046935314,-0.0027189422,0.0043068858,0.0091020580,0.0058082430,0.0075523121
2006-01-27,0.0132777001,0.0044865341,0.0061632575,0.0080675277,0.0097112057,0.0094214827
2006-01-30,0.0037710351,0.0037274398,-0.0002501449,-0.0004810374,-0.0016859378,-0.0020546345
2006-01-31,-0.0067466673,-0.0043542203,-0.0024768774,-0.0001863302,-0.0053739032,-0.0045605333
2006-02-01,-0.0000652419,-0.0025298618,-0.0022677725,0.0024475677,-0.0003239840,0.0015199248
2006-02-02,-0.0043025744,-0.0075308740,-0.0180105237,-0.0171071118,-0.0100907379,-0.0041352132
2006-02-03,-0.0101738569,-0.0047330316,-0.0177861594,-0.0094369415,-0.0043217172,-0.0067237096
2006-02-06,-0.0000426539,0.0042743201,-0.0070359707,-0.0062483233,0.0046044465,-0.0037699299
2006-02-07,-0.0071740796,0.0025288641,-0.0038518986,-0.0085700463,-0.0119343723,-0.0023834044
2006-02-08,0.0136942395,0.0093121629,0.0128180141,0.0098497388,0.0087900063,0.0084654412
2006-02-09,-0.0021198099,-0.0032002887,-0.0110128516,-0.0094159661,-0.0068577572,0.0008046122
2006-02-10,-0.0035197339,-0.0011290730,0.0104443259,0.0080169391,0.0014381397,0.0025037898
2006-02-13,-0.0031756488,-0.0003574874,-0.0090457613,-0.0090696275,0.0000254750,-0.0049911658
2006-02-14,0.0059427185,0.0079896295,0.0133332099,0.0160104450,0.0087370893,0.0113874178
2006-02-15,0.0054491345,0.0037997456,0.0083296574,0.0081396691,0.0037194347,0.0054549633
2006-02-16,0.0046732798,0.0061427064,0.0070939943,0.0158861480,0.0132464966,0.0052705249
2006-02-17,0.0010745841,0.0007844826,-0.0041191204,-0.0035962101,0.0017296219,-0.0008787009
2006-02-20,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2006-02-21,-0.0010825329,0.0006782005,-0.0057446827,-0.0077737127,-0.0003882879,-0.0022780780
2006-02-22,0.0053126088,0.0033237388,0.0100321699,0.0148387830,0.0000578710,0.0075624251
2006-02-23,-0.0026546796,-0.0025002944,-0.0027781128,-0.0031140480,-0.0043620204,-0.0003446653
2006-02-24,0.0037584372,0.0027107617,0.0023853788,-0.0009505839,0.0016463769,0.0013092236
2006-02-27,0.0019358974,0.0035738179,0.0057397416,0.0042545962,0.0094602363,0.0035419895
2006-02-28,-0.0102101247,-0.0077904793,-0.0090325483,-0.0144355442,-0.0090984335,-0.0089806773
2006-03-01,0.0064984477,0.0055628439,0.0120155909,0.0098289769,0.0108325275,0.0049023148
2006-03-02,-0.0032647926,-0.0037151355,-0.0031204165,-0.0017076458,-0.0031361265,-0.0053653568
2006-03-03,0.0015661535,-0.0011771723,0.0010690222,-0.0018642040,0.0015248028,0.0002613377
2006-03-06,-0.0057659370,-0.0087207133,-0.0087722852,-0.0088052867,-0.0057965811,0.0003573742
2006-03-07,0.0036171352,0.0014687399,-0.0022054239,-0.0028533781,-0.0047891021,0.0051085649
2006-03-08,0.0029855753,-0.0000609399,-0.0026309537,-0.0007919412,-0.0001354161,0.0053347854
2006-03-09,-0.0058996581,-0.0082387477,-0.0137546428,-0.0094715778,-0.0054182257,-0.0032448235
2006-03-10,0.0043107213,0.0055934466,0.0040079441,-0.0009728185,0.0036535675,0.0072324547
2006-03-13,0.0016426672,0.0064348095,0.0089820981,0.0047962300,0.0072362331,-0.0004674238
2006-03-14,0.0041934225,0.0100112137,0.0160962032,0.0146776528,0.0124301046,0.0012988226
2006-03-15,0.0016557546,0.0050818962,0.0002023370,0.0002628656,0.0021671250,0.0001915047
2006-03-16,0.0067743209,0.0084078193,-0.0049571794,-0.0071286590,-0.0029670401,0.0024471153
2006-03-17,0.0016347277,-0.0023725940,0.0007100816,0.0035834307,0.0008929263,0.0030880588
2006-03-20,0.0034559575,-0.0022499490,-0.0012258904,-0.0031136171,-0.0028972742,0.0046737117
2006-03-21,-0.0022657094,-0.0043040215,-0.0105743931,-0.0032203829,0.0034368358,-0.0027532915
2006-03-22,0.0033895775,0.0042655792,0.0011006064,0.0011193453,0.0008207898,0.0039951748
2006-03-23,-0.0032092020,-0.0022919751,-0.0063649671,-0.0063887434,-0.0001583129,-0.0057352179
2006-03-24,0.0010030323,0.0004555352,0.0010877831,0.0035146074,0.0044544029,0.0009651522
2006-03-27,-0.0018392250,-0.0015382382,-0.0009969636,-0.0032709482,-0.0012439146,-0.0038397503
2006-03-28,-0.0095144715,-0.0071322136,-0.0100069125,-0.0046230601,-0.0039622790,-0.0093773389
2006-03-29,0.0031333689,0.0061036571,0.0149784800,0.0230395556,0.0088591636,0.0017210461
2006-03-30,-0.0025123077,-0.0040135587,-0.0007295041,-0.0009857404,-0.0048084870,-0.0026159444
2006-03-31,-0.0039130660,-0.0034347219,-0.0064389119,-0.0053883672,-0.0052044196,-0.0029022055
2006-04-03,0.0026192608,0.0017057373,0.0041023201,0.0051153782,0.0012780801,0.0037278539
2006-04-04,0.0036226153,0.0010478256,0.0037520516,0.0085785715,-0.0008089478,0.0044483083
2006-04-05,0.0028161400,0.0005639116,0.0178087825,0.0116530435,0.0122345916,-0.0001138736
2006-04-06,-0.0060762687,-0.0039302184,0.0118155358,0.0076261461,0.0023648289,-0.0038035437
2006-04-07,-0.0119650461,-0.0103000736,-0.0114935763,-0.0061859663,-0.0132725183,-0.0098237625
2006-04-10,0.0011278186,-0.0007543759,-0.0004149751,-0.0013607458,0.0024536019,0.0006372755
2006-04-11,-0.0043849728,-0.0069180212,-0.0058884655,-0.0087719975,-0.0041465165,-0.0045241963
2006-04-12,0.0018201143,-0.0001557361,-0.0040864973,0.0018694018,-0.0036109430,0.0019891300
2006-04-13,0.0017694162,0.0021045409,0.0031784999,-0.0013806712,0.0012400845,0.0011080496
2006-04-14,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2006-04-17,-0.0046147373,-0.0058932022,-0.0087568059,-0.0075903210,-0.0053724483,-0.0060525985
2006-04-18,0.0150674287,0.0137311343,0.0216686718,0.0139064843,0.0195518288,0.0117131504
2006-04-19,-0.0003588327,-0.0008277243,-0.0013253573,-0.0016560777,0.0001958800,0.0005130568
2006-04-20,-0.0001817619,0.0014386609,0.0006230939,0.0022859740,-0.0025938902,-0.0014892134
2006-04-21,0.0003762002,0.0014895999,-0.0013145228,-0.0090755914,0.0001552307,0.0005757956
2006-04-24,-0.0029227384,-0.0029237406,-0.0085033150,-0.0010253707,-0.0079717942,-0.0000734442
2006-04-25,0.0000343773,-0.0004534146,0.0031626166,0.0008535908,-0.0015521348,-0.0009358139
2006-04-26,0.0065558812,0.0048041908,0.0091878261,0.0107565235,0.0064170563,0.0072697969
2006-04-27,0.0068212939,0.0023141014,0.0165152905,0.0186641217,0.0037779331,0.0130350995
2006-04-28,-0.0057988803,-0.0125808537,0.0069042314,0.0023623712,0.0070437660,-0.0044897240
2006-05-01,-0.0011883611,0.0020761257,-0.0120765558,-0.0042564364,-0.0026898743,-0.0056647997
2006-05-02,0.0070227837,0.0031498027,0.0082870017,0.0103177363,0.0105806344,0.0010602991
2006-05-03,-0.0083594781,-0.0085973348,-0.0135440066,-0.0085475198,-0.0038329200,-0.0084161151
2006-05-04,0.0030586114,0.0014862484,0.0084061684,0.0069369605,0.0024284374,0.0048894467
2006-05-05,0.0093251960,0.0099768983,0.0081755743,0.0136573614,0.0086033593,0.0113861399
2006-05-08,-0.0003256623,-0.0007393865,-0.0032687275,-0.0069457398,0.0006574372,-0.0008402964
2006-05-09,-0.0003144948,0.0018526234,-0.0002611371,-0.0052504881,-0.0017082608,-0.0021253931
2006-05-10,-0.0055033187,-0.0006638164,-0.0055216787,-0.0046983998,-0.0062966849,-0.0008000165
2006-05-11,-0.0125991666,-0.0109268237,-0.0155544595,-0.0239165115,-0.0115588003,-0.0095295682
2006-05-12,-0.0082611456,-0.0089505455,-0.0103569666,-0.0173052329,-0.0064644498,-0.0066391795
2006-05-15,0.0096300302,0.0053908321,0.0052546019,0.0021071528,0.0102713276,0.0127032251
2006-05-16,0.0000203425,-0.0041019388,-0.0047794603,-0.0077638328,-0.0054430258,0.0005850300
2006-05-17,-0.0167125764,-0.0151125432,-0.0188406444,-0.0190903529,-0.0112453593,-0.0129227037
2006-05-18,-0.0034613078,0.0004097784,-0.0062928223,-0.0155285892,-0.0079558921,-0.0063416265
2006-05-19,0.0012417860,-0.0031019469,0.0118666437,0.0126451985,0.0059817563,-0.0015912120
2006-05-22,0.0002327494,-0.0018269035,-0.0036147823,-0.0127424734,-0.0034122106,0.0028159508
2006-05-23,-0.0013309603,0.0029823705,-0.0104334296,-0.0057593631,-0.0007980642,-0.0003612306
2006-05-24,0.0067394087,0.0039830476,0.0077872007,0.0019592468,0.0033139374,0.0093500195
2006-05-25,0.0103554151,0.0116239521,0.0121729528,0.0086547405,0.0107487854,0.0075383404
2006-05-26,0.0029550035,0.0051238859,0.0019492049,0.0020218432,0.0019767123,0.0049836132
2006-05-29,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2006-05-30,-0.0196898434,-0.0184736306,-0.0211900740,-0.0228354750,-0.0198132784,-0.0151841180
2006-05-31,0.0005327936,0.0034757046,0.0006089428,0.0004006305,0.0032056340,0.0006289113
2006-06-01,0.0112205024,0.0065627063,0.0201909154,0.0220578661,0.0133812228,0.0090478232
2006-06-02,0.0013748757,-0.0005886755,0.0003723667,-0.0013712094,0.0019122761,0.0006717672
2006-06-05,-0.0158371733,-0.0147938375,-0.0185995921,-0.0189610757,-0.0180454560,-0.0128803815
2006-06-06,-0.0005101780,-0.0007200570,0.0021518261,-0.0025206848,0.0031800393,-0.0002480512
2006-06-07,-0.0039002915,-0.0041464653,-0.0075692279,-0.0096370434,-0.0080084834,0.0020988277
2006-06-08,0.0065511018,0.0072764545,0.0036249872,-0.0027433574,0.0071064388,0.0063776014
2006-06-09,-0.0059935447,-0.0055562053,-0.0041557461,-0.0063320233,-0.0062670470,-0.0033115304
2006-06-12,-0.0087830323,-0.0064634726,-0.0078617805,-0.0199886862,-0.0102841414,-0.0046713221
2006-06-13,-0.0115564204,-0.0030159778,-0.0028828185,-0.0107888791,-0.0060688772,-0.0129490557
2006-06-14,0.0056106075,0.0079043686,0.0012784895,0.0013234642,0.0079298722,0.0031220074
2006-06-15,0.0164676677,0.0128561029,0.0224413142,0.0329029502,0.0177513128,0.0097446784
2006-06-16,-0.0047181258,-0.0040488613,-0.0063993499,-0.0092506154,-0.0047485062,0.0000412614
2006-06-19,-0.0052728396,-0.0052486623,-0.0086598439,-0.0121163186,-0.0098235543,-0.0011430716
2006-06-20,0.0025072076,0.0000676914,0.0036042101,0.0051615564,0.0002576259,0.0036486161
2006-06-21,0.0090604107,0.0063204260,0.0144490119,0.0121971129,0.0054853000,0.0071173730
2006-06-22,-0.0052635110,-0.0025843058,0.0017718471,-0.0016259006,0.0005770282,-0.0021024787
2006-06-23,-0.0041637223,-0.0041008833,-0.0032236208,-0.0054015415,-0.0031834705,-0.0060630003
2006-06-26,0.0053546815,0.0068194654,0.0050779736,0.0073853458,0.0036922289,0.0029233570
2006-06-27,-0.0058050224,-0.0064675950,-0.0123537239,-0.0203201717,-0.0079776483,-0.0082955614
2006-06-28,0.0072555929,0.0006474978,0.0072655754,0.0100168972,0.0020169844,0.0041128252
2006-06-29,0.0199607736,0.0170077147,0.0268401023,0.0316644389,0.0210791669,0.0181524818
2006-06-30,-0.0104434283,-0.0050290850,-0.0046635172,-0.0054105329,-0.0042664737,-0.0044880257
2006-07-03,0.0104211644,0.0143606751,0.0085250604,0.0089712989,0.0086267647,0.0042989738
2006-07-04,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2006-07-05,-0.0017273894,-0.0051826678,-0.0118396319,-0.0053137626,-0.0025116690,-0.0058646199
2006-07-06,0.0041759892,0.0041319409,-0.0052162340,0.0001421772,0.0008750664,0.0020946612
2006-07-07,-0.0045995339,-0.0009097964,-0.0056727132,0.0001158934,-0.0076121075,-0.0010060657
2006-07-10,0.0064314632,0.0032903384,-0.0041145490,-0.0004105588,0.0018530998,0.0060853296
2006-07-11,0.0006348024,0.0027682120,0.0072024478,0.0081728438,0.0079913557,0.0020493818
