Date,Size,Value,Growth,Momentum,Quality,LowVolatility
2005-02-16,0.99205174,1.02559669,1.00000000,1.02198270,1.00000000,1.00000000
2005-02-17,0.98666804,1.01984657,1.00000000,1.00838386,1.00000000,1.00000000
2005-02-18,0.99327939,1.02785532,1.00000000,1.00450022,1.00000000,1.00000000
2005-02-21,0.99327939,1.02785532,1.00000000,1.00450022,1.00000000,1.00000000
2005-02-22,0.98149134,1.01609255,1.00000000,0.99163985,1.00000000,1.00000000
2005-02-23,0.98748187,1.02231122,1.00000000,0.99961980,1.00000000,1.00000000
2005-02-24,0.99405407,1.03256811,1.00000000,1.00786173,1.00000000,1.00000000
2005-02-25,1.00307323,1.04660955,1.00000000,1.01090285,1.00000000,1.00000000
2005-02-28,0.99717870,1.04242861,1.00000000,1.01319135,1.00000000,1.00000000
2005-03-01,1.00367835,1.04468837,1.00000000,1.01519611,1.00000000,1.00000000
2005-03-02,1.00620949,1.04420192,1.00000000,1.01330202,1.00000000,1.00000000
2005-03-03,1.00762778,1.04450689,1.00000000,1.00506387,1.00000000,1.00000000
2005-03-04,1.01669886,1.05712714,1.00000000,1.01629715,1.00000000,1.00000000
2005-03-07,1.01858453,1.06016372,1.00000000,1.02209060,1.00000000,1.00000000
2005-03-08,1.01231285,1.05428418,1.00000000,1.01763402,1.00000000,1.00000000
2005-03-09,1.00608204,1.03677602,1.00000000,1.00771009,1.00000000,1.00000000
2005-03-10,1.00734765,1.03582054,1.00000000,1.00672500,1.00000000,1.00000000
2005-03-11,0.99949975,1.03149786,1.00000000,1.00236313,1.00000000,1.00000000
2005-03-14,1.00366388,1.03807671,1.00000000,1.00993529,1.00000000,1.00000000
2005-03-15,0.99488620,1.03041930,1.00000000,1.00290320,1.00000000,1.00000000
2005-03-16,0.99004082,1.02264484,1.00000000,0.99487427,1.00000000,1.00000000
2005-03-17,0.99298304,1.02394236,1.00000000,0.99678909,1.00000000,1.00000000
2005-03-18,0.99175867,1.02454282,1.00000000,1.00662692,1.00000000,1.00000000
2005-03-21,0.98587571,1.01756831,1.00000000,1.00152221,1.00000000,1.00000000
2005-03-22,0.97543796,1.00316658,1.00000000,0.99309760,1.00000000,1.00000000
2005-03-23,0.98024247,1.00579398,1.00000000,0.99298838,1.00000000,1.00000000
2005-03-24,0.97886074,1.00405976,1.00000000,0.99135598,1.00000000,1.00000000
2005-03-25,0.97886074,1.00405976,1.00000000,0.99135598,1.00000000,1.00000000
2005-03-28,0.98064082,1.00627750,1.00000000,1.00082048,1.00000000,1.00000000
2005-03-29,0.97059683,0.99524566,1.00000000,0.99759158,1.00000000,1.00000000
2005-03-30,0.98285701,1.00696585,1.00000000,1.01243768,1.00000000,1.00000000
2005-03-31,0.97800654,1.00842171,1.00000000,1.00375758,1.00000000,1.00000000
2005-04-01,0.97583005,1.00070394,0.99360921,1.00348527,0.99548049,0.99237184
2005-04-04,0.97667473,1.00692109,0.99585136,1.00237647,0.99853618,0.99653927
2005-04-05,0.98372290,1.01488352,1.00367257,1.00555574,1.00837482,1.00666512
2005-04-06,0.98922428,1.01227625,1.00880604,1.01240072,1.01306084,1.00840003
2005-04-07,0.99517827,1.01517563,1.02139760,1.02208761,1.02498555,1.01486737
2005-04-08,0.98511877,1.00874336,1.01097767,1.01255808,1.01673194,1.00854440
2005-04-11,0.98859878,1.01069750,1.00741464,1.00768521,1.01056480,1.01009142
2005-04-12,0.99283618,1.01859000,1.01228530,1.00963731,1.01684532,1.01814924
2005-04-13,0.98470623,1.01081733,0.99765759,0.99289832,1.00441043,1.01372489
2005-04-14,0.97978312,1.00412890,0.97878666,0.97838527,0.99180487,1.01316787
2005-04-15,0.96869397,0.99170821,0.95772852,0.95650283,0.97311460,1.00882433
2005-04-18,0.97473832,0.99419242,0.94462998,0.94611756,0.95791658,1.01017740
2005-04-19,0.97837869,0.99477303,0.95398671,0.96511822,0.97670609,1.01194066
2005-04-20,0.96332343,0.98254288,0.94020956,0.94790250,0.96111694,1.00042563
2005-04-21,0.97909746,1.00273716,0.96274571,0.96919435,0.97995475,1.01169656
2005-04-22,0.97714220,0.99291809,0.94514333,0.96621308,0.97402713,1.00647911
2005-04-25,0.98092735,0.99632488,0.95868459,0.97318959,0.98205756,1.01344933
2005-04-26,0.97406421,0.99039731,0.94716032,0.96114637,0.97511571,1.01124664
2005-04-27,0.97362682,0.99006139,0.94112633,0.95844862,0.97593533,1.01782941
2005-04-28,0.96160947,0.97795405,0.93600823,0.94508370,0.96687213,1.01026038
2005-04-29,0.97530975,0.98922725,0.94601184,0.95928324,0.98228913,1.02469630
2005-05-02,0.98385892,0.99715421,0.95076847,0.96094637,0.98222635,1.02951571
2005-05-03,0.98262881,1.00323177,0.95178105,0.95865535,0.98229785,1.03131616
2005-05-04,0.98852302,1.00765258,0.96636784,0.96737213,0.99182379,1.03795830
2005-05-05,0.98951053,1.00655953,0.96368619,0.96528137,0.99191006,1.03609182
2005-05-06,0.98557367,1.00859297,0.96626431,0.96761260,0.99467132,1.03258692
2005-05-09,0.99147613,1.01334422,0.97270394,0.97288531,0.99953120,1.03709417
2005-05-10,0.98143169,1.00241739,0.96369461,0.96526935,0.99132452,1.02828457
2005-05-11,0.98617200,1.00778740,0.96487571,0.96674217,0.99502722,1.03247399
2005-05-12,0.97406276,1.00454070,0.95579763,0.95284773,0.98478092,1.02627977
2005-05-13,0.96791738,1.00587450,0.95566330,0.94716379,0.98154429,1.02171143
2005-05-16,0.97260781,1.01499428,0.96861806,0.95421848,0.99280587,1.03074869
2005-05-17,0.97947650,1.02441832,0.97318239,0.95875511,0.99338550,1.03314559
2005-05-18,0.98746664,1.03967873,0.98271928,0.96100660,0.99759249,1.04248893
2005-05-19,0.99332725,1.04590183,0.99379353,0.97515206,1.00937286,1.04434473
2005-05-20,0.98794645,1.04045418,0.99286114,0.97245374,1.00726490,1.04164071
2005-05-23,0.99356808,1.04614381,1.00214770,0.98217603,1.01652624,1.04208150
2005-05-24,0.99344007,1.04464366,1.00877903,0.98756628,1.02394233,1.04124057
2005-05-25,0.99364662,1.03890885,1.00947941,0.99063311,1.02272316,1.03875209
2005-05-26,0.99784274,1.04462723,1.01637298,0.99735628,1.02977265,1.04010339
2005-05-27,0.99862828,1.04212108,1.01628856,1.00173281,1.02957313,1.03864286
2005-05-30,0.99862828,1.04212108,1.01628856,1.00173281,1.02957313,1.03864286
2005-05-31,0.99012873,1.03379627,1.01060507,0.99240558,1.02152690,1.03419947
2005-06-01,1.00000459,1.04314947,1.01836666,1.00301181,1.02971260,1.04069531
2005-06-02,1.00037452,1.04603996,1.02234239,1.00390574,1.03303117,1.04100206
2005-06-03,0.99185097,1.03375091,1.00752023,0.99432095,1.01921208,1.03117277
2005-06-06,0.99326501,1.03698529,1.00639465,0.99287436,1.01876807,1.03132075
2005-06-07,0.99367409,1.03928122,1.00081185,0.99091153,1.01708601,1.03333927
2005-06-08,0.99038592,1.03720589,0.99963715,0.99038213,1.01428620,1.03194782
2005-06-09,0.99695016,1.03931152,1.00880654,1.00055845,1.02308692,1.03341483
2005-06-10,0.99628400,1.03745573,0.99619915,0.98897322,1.00941538,1.03316367
2005-06-13,0.99597606,1.03945319,0.99713967,0.99282491,1.01270229,1.03273214
2005-06-14,1.00259239,1.04497176,1.00120098,0.99578901,1.01561364,1.03774478
2005-06-15,1.00693877,1.04724295,1.00843137,0.99828689,1.02108835,1.03988157
2005-06-16,1.00907415,1.04587312,1.01536142,1.00559979,1.02887766,1.03901993
2005-06-17,1.01415443,1.04579214,1.01680761,1.00816876,1.02964592,1.04081259
2005-06-20,1.01456941,1.04452062,1.01744565,1.00473263,1.02642317,1.04119854
2005-06-21,1.01084739,1.04429088,1.01658380,1.00116435,1.02441961,1.04039805
2005-06-22,1.01112038,1.04626139,1.01499773,0.99971212,1.02276435,1.03944810
2005-06-23,1.00263318,1.04036585,1.00648159,0.99353816,1.01700321,1.03057172
2005-06-24,0.99379803,1.03231060,0.99424597,0.98087814,1.00213309,1.02350533
2005-06-27,0.99480244,1.02583835,0.98783268,0.98023014,0.99976562,1.02332173
2005-06-28,0.99918504,1.03878941,0.98930515,0.98662708,1.00759586,1.03320794
2005-06-29,0.99796259,1.04385545,0.98554482,0.98150291,1.00473052,1.03283957
2005-06-30,0.98384305,1.03367112,0.97597307,0.97139926,0.99343539,1.01965955
2005-07-01,0.98159883,1.03585429,0.97364153,0.97490790,0.99899065,1.01935432
2005-07-04,0.98159883,1.03585429,0.97364153,0.97490790,0.99899065,1.01935432
2005-07-05,0.98802771,1.04469816,0.98324852,0.98874519,1.00736436,1.02528096
2005-07-06,0.97899017,1.03415012,0.97290116,0.98125907,0.99527731,1.01348370
2005-07-07,0.97826191,1.03543751,0.97594225,0.98441082,0.99831023,1.01355212
2005-07-08,0.98966222,1.04682932,0.98893339,0.99130077,1.00799999,1.02651300
2005-07-11,0.99594906,1.05547249,0.99412790,0.99483727,1.01382844,1.03175920
2005-07-12,1.00032722,1.05879651,1.00285843,0.99537752,1.02056107,1.03632730
2005-07-13,1.00467568,1.06473771,1.00225102,0.99180919,1.01742043,1.03963065
2005-07-14,1.00744675,1.06595009,1.00781943,0.98778819,1.00910194,1.04581496
2005-07-15,1.00605335,1.07131238,1.00998823,0.98848412,1.00856688,1.04568457
2005-07-18,0.99799715,1.06347281,1.00403227,0.98119267,1.00330400,1.03631148
2005-07-19,1.00447165,1.06922941,1.01656762,0.99136165,1.01514353,1.03981233
2005-07-20,1.00467125,1.07389899,1.01929342,0.99265540,1.01959280,1.04044839
2005-07-21,0.99588299,1.06485725,1.01021314,0.97991272,1.01214828,1.03666806
2005-07-22,0.99593602,1.06786920,1.01538548,0.98718456,1.01532626,1.03729711
2005-07-25,0.99081750,1.06631541,1.01115357,0.98621002,1.01181622,1.03206368
2005-07-26,0.98884298,1.06206452,1.01243810,0.98835068,1.01386340,1.02965024
2005-07-27,0.99563117,1.06182466,1.03408404,0.99476483,1.02250193,1.03437609
2005-07-28,0.99874743,1.06641185,1.04501822,1.00349946,1.03089104,1.03778375
2005-07-29,0.98907048,1.05888015,1.03108338,0.99183242,1.01880024,1.02888249
2005-08-01,0.99387835,1.06029177,1.03145654,0.99621416,1.02223441,1.03151037
2005-08-02,1.00370859,1.07483336,1.03913462,1.00733978,1.02503885,1.04189475
2005-08-03,1.00347556,1.07593505,1.03553727,1.00787079,1.02368933,1.04497152
2005-08-04,0.99641759,1.06815876,1.02747435,1.00052872,1.01205035,1.03943131
2005-08-05,0.99224042,1.06647465,1.02320939,0.99590674,1.00958501,1.03376274
2005-08-08,0.98887590,1.06886799,1.02182391,0.99342046,1.00823823,1.02492843
2005-08-09,0.99557114,1.07122747,1.02808001,1.00291238,1.01384873,1.03019141
2005-08-10,0.98441311,1.07166799,1.01375176,1.00235046,1.01336281,1.02481054
2005-08-11,0.98776399,1.08186330,1.02024336,1.01047315,1.02237392,1.02892501
2005-08-12,0.98041795,1.07338716,1.02106671,1.02023955,1.02555244,1.02248610
2005-08-15,0.98370213,1.07850689,1.02888810,1.02709937,1.02861614,1.02829072
2005-08-16,0.97451241,1.06700279,1.01490607,1.01066177,1.01321575,1.01952196
2005-08-17,0.97493819,1.06498819,1.02217889,1.00919661,1.01354374,1.01891626
2005-08-18,0.97595451,1.06461790,1.01704159,1.00271997,1.01087540,1.02221791
2005-08-19,0.97426551,1.06656338,1.01536018,1.00157251,1.01138914,1.02226462
2005-08-22,0.97542496,1.06877526,1.01666311,1.00621890,1.01237834,1.02756929
2005-08-23,0.97135897,1.06502810,1.01522865,1.00585247,1.01408653,1.02469003
2005-08-24,0.96243249,1.05947498,1.00991378,1.00053525,1.01054758,1.01492955
2005-08-25,0.96466622,1.06407162,1.00967563,1.00374167,1.01225517,1.01868479
2005-08-26,0.96046152,1.05887552,1.00467253,0.99696268,1.00388608,1.01339512
2005-08-29,0.96873148,1.06394189,1.00983433,1.00234760,1.01050781,1.02228400
2005-08-30,0.96531988,1.05941457,1.00790180,1.00773481,1.01135214,1.01601214
2005-08-31,0.97294002,1.06830113,1.01436507,1.02003680,1.02284736,1.02227567
2005-09-01,0.97577865,1.07323094,1.01054577,1.02752987,1.02807748,1.02458247
2005-09-02,0.97251116,1.06898175,1.00724844,1.02301054,1.02037535,1.02066212
2005-09-05,0.97251116,1.06898175,1.00724844,1.02301054,1.02037535,1.02066212
2005-09-06,0.98631717,1.07980647,1.02882310,1.03931022,1.03438470,1.03450176
2005-09-07,0.99190782,1.08004614,1.02990954,1.04824377,1.04299663,1.03834709
2005-09-08,0.98842781,1.07762170,1.02811237,1.05073882,1.03954277,1.03139257
2005-09-09,0.99520252,1.08796317,1.03542263,1.06709675,1.04793021,1.03543868
2005-09-12,0.99140068,1.08735260,1.03778692,1.06265664,1.04543800,1.03382945
2005-09-13,0.98037141,1.07886060,1.02705190,1.05648273,1.03879995,1.02774019
2005-09-14,0.97723797,1.07189342,1.01811992,1.05195097,1.03746669,1.02591168
2005-09-15,0.97685813,1.07570045,1.01659192,1.05451645,1.03881284,1.02486365
2005-09-16,0.98767095,1.08636635,1.03978472,1.06544109,1.05408166,1.03287268
2005-09-19,0.98292769,1.09262075,1.03400360,1.06523396,1.04853920,1.02759244
2005-09-20,0.97739610,1.08317681,1.02132212,1.06217365,1.04014983,1.01886016
2005-09-21,0.97047627,1.07244339,1.01491516,1.05670085,1.03698597,1.00632448
2005-09-22,0.97502268,1.08383762,1.02288222,1.05577138,1.03658043,1.00811939
2005-09-23,0.96931506,1.07030556,1.02650745,1.06184040,1.03619519,1.00907779
2005-09-26,0.96945256,1.07381405,1.02773662,1.06475941,1.03566682,1.00606173
2005-09-27,0.96681963,1.07361262,1.02676903,1.06478640,1.03787344,1.00744747
2005-09-28,0.96943885,1.07419592,1.02268070,1.06387046,1.03984434,1.01188939
2005-09-29,0.97729122,1.08415313,1.03640153,1.07842279,1.05245139,1.02518531
2005-09-30,0.97518154,1.08244723,1.04192034,1.07982479,1.05063829,1.02245546
2005-10-03,0.97220008,1.07908439,1.04444780,1.08753039,1.05284849,1.02058711
2005-10-04,0.96158968,1.06908728,1.03741567,1.07227579,1.04728476,1.01507804
2005-10-05,0.94987536,1.06111662,1.02526374,1.05708524,1.03154933,1.00799257
2005-10-06,0.94493027,1.06481586,1.02452710,1.04327033,1.02575445,1.00922181
2005-10-07,0.94718341,1.06990861,1.02550282,1.04259914,1.02506327,1.00594387
2005-10-10,0.94322619,1.06152219,1.01968030,1.03032607,1.01716840,1.00243558
2005-10-11,0.94710512,1.06273176,1.02048191,1.02977943,1.01871053,0.99905696
2005-10-12,0.94676454,1.05582898,1.00897242,1.01687863,1.01763819,1.00211844
2005-10-13,0.94820817,1.05617820,1.01492171,1.02290493,1.01730057,1.00476608
2005-10-14,0.94965954,1.06260183,1.02823238,1.03245728,1.02668780,1.00669740
2005-10-17,0.94786338,1.06561133,1.03171501,1.03765771,1.03004011,1.00385620
2005-10-18,0.93579242,1.04916609,1.01769577,1.02247847,1.01683004,0.99921051
2005-10-19,0.95129124,1.07025586,1.04630908,1.04024287,1.03149689,1.01255287
2005-10-20,0.92993567,1.04994060,1.03414033,1.03087787,1.02023591,0.99888245
2005-10-21,0.92887827,1.05434389,1.03758810,1.03466983,1.02316192,0.99395929
2005-10-24,0.94128416,1.07340148,1.05781676,1.05652722,1.04189195,1.00471983
2005-10-25,0.94132760,1.07468928,1.05502108,1.05194448,1.04253143,1.00534418
2005-10-26,0.93654590,1.06721750,1.03820371,1.02392619,1.03563060,1.00100191
2005-10-27,0.92808051,1.05717439,1.02039265,1.01278945,1.02027359,0.99667639
2005-10-28,0.94483696,1.07401630,1.03011273,1.02701692,1.03862230,1.01379805
2005-10-31,0.94952675,1.07700477,1.04424730,1.04772267,1.04350002,1.01502124
2005-11-01,0.94826650,1.08024102,1.04847581,1.04488353,1.04215282,1.01090714
2005-11-02,0.95711111,1.09169807,1.06223223,1.06349804,1.05271757,1.01695658
2005-11-03,0.96199972,1.09900051,1.06348502,1.06667790,1.05414763,1.01263743
2005-11-04,0.96200450,1.10030517,1.05961452,1.05909302,1.04585366,1.01311894
2005-11-07,0.96359341,1.10414026,1.05625963,1.05284618,1.04426901,1.01367361
2005-11-08,0.96182410,1.10427206,1.05511999,1.05212385,1.03821881,1.00878051
2005-11-09,0.96468784,1.10181992,1.05295423,1.05554987,1.04383324,1.01429595
2005-11-10,0.96926488,1.10746573,1.06191785,1.06374877,1.04289745,1.02681616
2005-11-11,0.97125125,1.11545865,1.06931210,1.07128884,1.04900092,1.02708376
2005-11-14,0.96993924,1.11567559,1.05766597,1.06835289,1.04390371,1.02282785
2005-11-15,0.97000216,1.10736941,1.06353703,1.07312206,1.04984693,1.02115282
2005-11-16,0.97321665,1.10638615,1.06928879,1.08223383,1.05137066,1.01653121
2005-11-17,0.97821078,1.11645385,1.08022033,1.10002300,1.05947085,1.02111877
2005-11-18,0.98391451,1.11423666,1.08457857,1.10708516,1.06187104,1.02713249
2005-11-21,0.98818383,1.11811742,1.08568378,1.11269503,1.06371811,1.02909812
2005-11-22,0.98781482,1.12284452,1.09036904,1.11930557,1.06742041,1.03071902
2005-11-23,0.99259899,1.13410064,1.09600595,1.12058486,1.06887193,1.03777778
2005-11-24,0.99259899,1.13410064,1.09600595,1.12058486,1.06887193,1.03777778
2005-11-25,0.99433753,1.13577758,1.10170092,1.12705816,1.07203094,1.04215996
2005-11-28,0.98695211,1.12821646,1.09374698,1.11932170,1.06110839,1.03800034
2005-11-29,0.98459116,1.13037221,1.08701408,1.11412564,1.05030392,1.03897970
2005-11-30,0.97722913,1.12146655,1.08123074,1.11237036,1.04797506,1.02763815
2005-12-01,0.98454568,1.13228879,1.09729278,1.13362824,1.06006639,1.03448054
2005-12-02,0.98523475,1.13366181,1.10979732,1.13700054,1.06666210,1.03520005
2005-12-05,0.98480491,1.13565782,1.10855527,1.13214111,1.06441944,1.03523158
2005-12-06,0.98380847,1.13993448,1.11846159,1.13887540,1.06912454,1.03213983
2005-12-07,0.97805742,1.13711006,1.11532951,1.12992463,1.06344169,1.02580109
2005-12-08,0.97874771,1.13138619,1.11011142,1.12767455,1.06176129,1.02304620
2005-12-09,0.97683399,1.13125008,1.11021383,1.13338283,1.05874186,1.02253152
2005-12-12,0.98003179,1.13137090,1.11162730,1.13510086,1.06267711,1.02152547
2005-12-13,0.99248328,1.13743557,1.11165495,1.14545001,1.06337082,1.03547157
2005-12-14,1.00058649,1.14600115,1.11091031,1.14511300,1.06588719,1.04363416
2005-12-15,0.99662506,1.14192809,1.11386391,1.13973397,1.06515649,1.04358208
2005-12-16,0.99096194,1.13247139,1.12179178,1.13475510,1.07801005,1.04385156
2005-12-19,0.99620315,1.12429839,1.11543352,1.12505066,1.07211807,1.05165759
2005-12-20,0.99372804,1.12411421,1.11421535,1.12986290,1.06716720,1.04702225
2005-12-21,0.99444625,1.12581708,1.11756947,1.13214903,1.06633373,1.04800034
2005-12-22,0.99562430,1.12859234,1.12261643,1.13752915,1.07085878,1.05225842
2005-12-23,0.99509028,1.13035070,1.12197956,1.13345858,1.07075424,1.05211564
2005-12-26,0.99509028,1.13035070,1.12197956,1.13345858,1.07075424,1.05211564
2005-12-27,0.98348223,1.11918647,1.11346246,1.12818406,1.06068556,1.04450563
2005-12-28,0.98454038,1.12100545,1.11252547,1.13075919,1.06408594,1.04180320
2005-12-29,0.98120303,1.11924455,1.10551669,1.12384538,1.05805461,1.03958350
2005-12-30,0.97714417,1.11399055,1.10072989,1.11369615,1.05253678,1.03405982
2006-01-02,0.97714417,1.11399055,1.10072989,1.11369615,1.05253678,1.03405982
2006-01-03,0.99769962,1.13695098,1.12461870,1.13446806,1.08091695,1.04894429
2006-01-04,1.00201161,1.13262379,1.12627826,1.14396106,1.08335231,1.04820160
2006-01-05,0.99846282,1.13139979,1.12840126,1.14613046,1.08265995,1.04610592
2006-01-06,1.00502418,1.14081693,1.14690859,1.16168021,1.09747870,1.04951118
2006-01-09,1.00720040,1.14555444,1.14981068,1.16279872,1.10486186,1.05239086
2006-01-10,1.00670998,1.15086654,1.15218535,1.16603811,1.10885955,1.05195267
2006-01-11,1.01194790,1.15826984,1.16253983,1.17535108,1.11861503,1.05414983
2006-01-12,1.00290939,1.15077753,1.16133564,1.16866918,1.11342171,1.04461691
2006-01-13,1.00620647,1.15222435,1.16122230,1.16074650,1.11025135,1.04415099
2006-01-16,1.00620647,1.15222435,1.16122230,1.16074650,1.11025135,1.04415099
2006-01-17,1.00309671,1.15137981,1.16022071,1.15743045,1.11244730,1.03627802
2006-01-18,0.99969245,1.15202851,1.15874177,1.15364752,1.11369088,1.03662672
2006-01-19,1.00760456,1.16186400,1.15925426,1.16207004,1.12438308,1.03777022
2006-01-20,0.99031733,1.14592932,1.13134049,1.13398437,1.09717442,1.01739689
2006-01-23,0.99504935,1.14483285,1.12838468,1.13464154,1.10088671,1.01996003
2006-01-24,0.99123010,1.14573440,1.13245077,1.13960783,1.10472267,1.02029384
2006-01-25,0.99223939,1.13413430,1.13542516,1.13001487,1.10317030,1.02370297
2006-01-26,0.99689650,1.13105066,1.14031530,1.14030033,1.10957778,1.03143429
2006-01-27,1.01013299,1.13612516,1.14734336,1.14949973,1.12035312,1.04115193
2006-01-30,1.01394224,1.14035999,1.14705636,1.14894678,1.11846427,1.03901274
2006-01-31,1.00710151,1.13539461,1.14421524,1.14873270,1.11245376,1.03427429
2006-02-01,1.00703580,1.13252222,1.14162042,1.15154430,1.11209334,1.03584631
2006-02-02,1.00270295,1.12399334,1.12105924,1.13184470,1.10087150,1.03156287
2006-02-03,0.99250160,1.11867345,1.10111990,1.12116355,1.09611384,1.02462694
2006-02-06,0.99245926,1.12345501,1.09337245,1.11415816,1.10116084,1.02076416
2006-02-07,0.98533928,1.12629608,1.08916089,1.10460977,1.08801918,1.01833127
2006-02-08,0.99883275,1.13678433,1.10312177,1.11548989,1.09758287,1.02695189
2006-02-09,0.99671542,1.13314629,1.09097326,1.10498647,1.09005591,1.02777819
2006-02-10,0.99320725,1.13186689,1.10236774,1.11384508,1.09162357,1.03035153
2006-02-13,0.99005317,1.13146226,1.09239598,1.10374292,1.09165138,1.02520888
2006-02-14,0.99593677,1.14050222,1.10696113,1.12141434,1.10118923,1.03688336
2006-02-15,1.00136377,1.14483584,1.11618173,1.13054228,1.10528503,1.04253952
2006-02-16,1.00604342,1.15186823,1.12409992,1.14850224,1.11992619,1.04803425
2006-02-17,1.00712450,1.15277185,1.11946962,1.14437198,1.12186324,1.04711334
2006-02-20,1.00712450,1.15277185,1.11946962,1.14437198,1.12186324,1.04711334
2006-02-21,1.00603425,1.15355366,1.11303862,1.13547597,1.12142763,1.04472794
2006-02-22,1.01137892,1.15738778,1.12420481,1.15232505,1.12149253,1.05262861
2006-02-23,1.00869403,1.15449397,1.12108164,1.14873665,1.11660055,1.05226581
2006-02-24,1.01248515,1.15762352,1.12375585,1.14764468,1.11843890,1.05364346
2006-02-27,1.01444521,1.16176066,1.13020592,1.15252745,1.12901960,1.05737545
2006-02-28,1.00408760,1.15270999,1.11999728,1.13589008,1.11874729,1.04787951
2006-03-01,1.01061261,1.15912233,1.13345471,1.14705472,1.13086615,1.05301654
2006-03-02,1.00731317,1.15481604,1.12991786,1.14509596,1.12731961,1.04736673
2006-03-03,1.00889078,1.15345662,1.13112576,1.14296127,1.12903855,1.04764045
2006-03-06,1.00307358,1.14339765,1.12120320,1.13289716,1.12249398,1.04801485
2006-03-07,1.00670183,1.14507701,1.11873048,1.12966458,1.11711825,1.05336870
2006-03-08,1.00970742,1.14500723,1.11578715,1.12876995,1.11696697,1.05898820
2006-03-09,1.00375049,1.13557380,1.10043989,1.11807872,1.11091499,1.05555197
2006-03-10,1.00807738,1.14192557,1.10485040,1.11699103,1.11497379,1.06318620
2006-03-13,1.00973331,1.14927365,1.11477427,1.12234838,1.12304200,1.06268924
2006-03-14,1.01396755,1.16077927,1.13271790,1.13882182,1.13700153,1.06406948
2006-03-15,1.01564643,1.16667823,1.13294710,1.13912118,1.13946556,1.06427326
2006-03-16,1.02252675,1.17648745,1.12733087,1.13100077,1.13608472,1.06687766
2006-03-17,1.02419830,1.17369612,1.12813137,1.13505363,1.13709916,1.07017224
2006-03-20,1.02773788,1.17105537,1.12674840,1.13151951,1.13380467,1.07517391
2006-03-21,1.02540933,1.16601512,1.11483372,1.12787558,1.13770137,1.07221365
2006-03-22,1.02888503,1.17098885,1.11606072,1.12913807,1.13863518,1.07649733
2006-03-23,1.02558313,1.16830497,1.10895703,1.12192429,1.13845492,1.07032338
2006-03-24,1.02661183,1.16883718,1.11016333,1.12586742,1.14352606,1.07135641
2006-03-27,1.02472366,1.16703923,1.10905654,1.12218476,1.14210361,1.06724267
2006-03-28,1.01497395,1.15871565,1.09795831,1.11699683,1.13757828,1.05723477
2006-03-29,1.01815424,1.16578806,1.11440405,1.14273194,1.14765627,1.05905432
